case_id,activity,start_ts,end_ts,duration_minutes
174294,W_Completeren aanvraag,2011-10-04 11:50:38.669000+03:00,2011-10-04 11:57:25.295000+03:00,6.7771
174294,O_SELECTED,2011-10-04 12:51:22.763000+03:00,2011-10-04 12:51:22.763000+03:00,0.0
174294,O_CANCELLED,2011-10-04 12:51:22.763000+03:00,2011-10-04 12:51:22.763000+03:00,0.0
174294,O_CREATED,2011-10-04 12:51:24.022000+03:00,2011-10-04 12:51:24.022000+03:00,0.0
174294,O_SENT,2011-10-04 12:51:24.051000+03:00,2011-10-04 12:51:24.051000+03:00,0.0
174294,W_Nabellen offertes,2011-10-04 12:44:26.228000+03:00,2011-10-04 12:51:25.406000+03:00,6.9863
174294,W_Nabellen offertes,2011-10-11 19:12:41.544000+03:00,2011-10-11 19:15:23.830000+03:00,2.7047666666666665
174294,W_Nabellen offertes,2011-10-13 17:05:06.248000+03:00,2011-10-13 17:05:15.500000+03:00,0.1542
174294,W_Nabellen offertes,2011-10-13 19:53:16.198000+03:00,2011-10-13 19:54:48.146000+03:00,1.5324666666666666
174294,W_Nabellen offertes,2011-10-15 14:24:48.947000+03:00,2011-10-15 14:26:37.246000+03:00,1.8049833333333334
174294,W_Nabellen offertes,2011-10-17 20:57:10.423000+03:00,2011-10-17 20:59:03.323000+03:00,1.8816666666666668
174294,W_Nabellen offertes,2011-10-18 16:10:44.205000+03:00,2011-10-18 16:17:58.005000+03:00,7.23
174294,W_Nabellen offertes,2011-10-19 20:44:02.959000+03:00,2011-10-19 20:45:09.102000+03:00,1.1023833333333333
174294,W_Nabellen offertes,2011-10-21 20:22:22.129000+03:00,2011-10-21 20:23:42.509000+03:00,1.3396666666666666
174294,W_Nabellen offertes,2011-10-24 16:21:29.830000+03:00,2011-10-24 16:22:35.439000+03:00,1.0934833333333331
174294,W_Nabellen offertes,2011-10-25 18:16:45.461000+03:00,2011-10-25 18:17:22.845000+03:00,0.6230666666666667
174294,W_Nabellen offertes,2011-10-28 21:05:53.988000+03:00,2011-10-28 21:07:31.957000+03:00,1.6328166666666666
174294,W_Nabellen offertes,2011-10-31 20:54:33.377000+02:00,2011-10-31 20:56:47.886000+02:00,2.2418166666666663
174294,W_Nabellen offertes,2011-11-01 20:43:15.210000+02:00,2011-11-01 20:43:52.006000+02:00,0.6132666666666666
174294,W_Nabellen offertes,2011-11-03 21:41:23.981000+02:00,2011-11-03 21:42:10.824000+02:00,0.7807166666666667
174294,W_Nabellen offertes,2011-11-04 10:15:11.493000+02:00,2011-11-04 10:15:11.493000+02:00,0.0
174294,A_CANCELLED,2011-11-04 10:15:11.497000+02:00,2011-11-04 10:15:11.497000+02:00,0.0
174294,O_CANCELLED,2011-11-04 10:15:11.497000+02:00,2011-11-04 10:15:11.497000+02:00,0.0
174319,A_SUBMITTED,2011-10-04 07:38:49.120000+03:00,2011-10-04 07:38:49.120000+03:00,0.0
174319,A_PARTLYSUBMITTED,2011-10-04 07:38:54.759000+03:00,2011-10-04 07:38:54.759000+03:00,0.0
174319,A_PREACCEPTED,2011-10-04 07:39:57.222000+03:00,2011-10-04 07:39:57.222000+03:00,0.0
174319,W_Completeren aanvraag,2011-10-04 13:15:08.706000+03:00,2011-10-04 13:18:44.877000+03:00,3.6028499999999997
174319,W_Completeren aanvraag,2011-10-04 18:27:15.630000+03:00,2011-10-04 18:29:20.517000+03:00,2.08145
174319,W_Completeren aanvraag,2011-10-05 10:32:22.493000+03:00,2011-10-05 10:33:39.180000+03:00,1.2781166666666666
174319,W_Completeren aanvraag,2011-10-05 14:28:55.132000+03:00,2011-10-05 14:30:16.103000+03:00,1.3495166666666667
174319,A_ACCEPTED,2011-10-05 19:23:12.575000+03:00,2011-10-05 19:23:12.575000+03:00,0.0
174319,A_FINALIZED,2011-10-05 19:27:27.551000+03:00,2011-10-05 19:27:27.551000+03:00,0.0
174319,O_SELECTED,2011-10-05 19:27:27.551000+03:00,2011-10-05 19:27:27.551000+03:00,0.0
174319,O_CREATED,2011-10-05 19:27:28.778000+03:00,2011-10-05 19:27:28.778000+03:00,0.0
174319,O_SENT,2011-10-05 19:27:28.810000+03:00,2011-10-05 19:27:28.810000+03:00,0.0
174319,W_Completeren aanvraag,2011-10-05 19:17:00.017000+03:00,2011-10-05 19:27:29.980000+03:00,10.499383333333332
174319,W_Nabellen offertes,2011-10-05 19:27:44.257000+03:00,2011-10-05 19:28:16.666000+03:00,0.54015
174319,O_SENT_BACK,2011-10-11 10:54:32.955000+03:00,2011-10-11 10:54:32.955000+03:00,0.0
174319,W_Nabellen offertes,2011-10-11 10:53:56.735000+03:00,2011-10-11 10:54:34.682000+03:00,0.6324500000000001
174319,W_Valideren aanvraag,2011-10-13 14:14:00.927000+03:00,2011-10-13 14:31:50.122000+03:00,17.819916666666664
174319,W_Valideren aanvraag,2011-10-13 14:32:07.126000+03:00,2011-10-13 14:32:15.596000+03:00,0.1411666666666667
174319,W_Nabellen incomplete dossiers,2011-10-13 19:36:37.046000+03:00,2011-10-13 19:46:47.727000+03:00,10.178016666666668
174319,A_REGISTERED,2011-10-14 10:42:29.383000+03:00,2011-10-14 10:42:29.383000+03:00,0.0
174319,O_ACCEPTED,2011-10-14 10:42:29.383000+03:00,2011-10-14 10:42:29.383000+03:00,0.0
174319,A_APPROVED,2011-10-14 10:42:29.383000+03:00,2011-10-14 10:42:29.383000+03:00,0.0
174319,A_ACTIVATED,2011-10-14 10:42:29.383000+03:00,2011-10-14 10:42:29.383000+03:00,0.0
174319,W_Valideren aanvraag,2011-10-14 10:35:05.790000+03:00,2011-10-14 10:42:37.453000+03:00,7.527716666666667
174322,A_SUBMITTED,2011-10-04 09:30:53.745000+03:00,2011-10-04 09:30:53.745000+03:00,0.0
174322,A_PARTLYSUBMITTED,2011-10-04 09:30:55.412000+03:00,2011-10-04 09:30:55.412000+03:00,0.0
174322,A_PREACCEPTED,2011-10-04 09:31:33.258000+03:00,2011-10-04 09:31:33.258000+03:00,0.0
174322,W_Completeren aanvraag,2011-10-04 13:11:46.195000+03:00,2011-10-04 13:13:51.818000+03:00,2.093716666666667
174322,A_ACCEPTED,2011-10-04 13:49:28.090000+03:00,2011-10-04 13:49:28.090000+03:00,0.0
174322,A_FINALIZED,2011-10-04 13:55:31.935000+03:00,2011-10-04 13:55:31.935000+03:00,0.0
174322,O_SELECTED,2011-10-04 13:55:31.935000+03:00,2011-10-04 13:55:31.935000+03:00,0.0
174322,O_CREATED,2011-10-04 13:55:33.246000+03:00,2011-10-04 13:55:33.246000+03:00,0.0
174322,O_SENT,2011-10-04 13:55:33.304000+03:00,2011-10-04 13:55:33.304000+03:00,0.0
174322,W_Completeren aanvraag,2011-10-04 13:43:52.419000+03:00,2011-10-04 13:55:35.583000+03:00,11.7194
174322,W_Nabellen offertes,2011-10-07 21:09:42.961000+03:00,2011-10-07 21:09:53.979000+03:00,0.18363333333333334
174322,W_Nabellen offertes,2011-10-11 19:46:39.867000+03:00,2011-10-11 19:49:42.423000+03:00,3.0426
174322,W_Nabellen offertes,2011-10-11 19:56:38.158000+03:00,2011-10-11 20:00:11.030000+03:00,3.5478666666666667
174322,W_Nabellen offertes,2011-10-11 20:03:27.455000+03:00,2011-10-11 20:04:12.723000+03:00,0.7544666666666667
174322,W_Nabellen offertes,2011-10-12 11:32:26.864000+03:00,2011-10-12 11:32:41.328000+03:00,0.24106666666666668
174322,W_Nabellen offertes,2011-10-13 19:02:18.561000+03:00,2011-10-13 19:03:00.957000+03:00,0.7066
174322,W_Nabellen offertes,2011-10-18 12:17:51.240000+03:00,2011-10-18 12:22:26.618000+03:00,4.5896333333333335
174322,W_Nabellen offertes,2011-11-02 18:50:03.384000+02:00,2011-11-02 18:55:13.840000+02:00,5.174266666666667
174322,W_Nabellen offertes,2011-11-03 09:59:41.130000+02:00,2011-11-03 10:02:47.422000+02:00,3.1048666666666667
174322,W_Nabellen offertes,2011-11-04 10:15:15.224000+02:00,2011-11-04 10:15:15.224000+02:00,0.0
174322,A_CANCELLED,2011-11-04 10:15:15.229000+02:00,2011-11-04 10:15:15.229000+02:00,0.0
174322,O_CANCELLED,2011-11-04 10:15:15.229000+02:00,2011-11-04 10:15:15.229000+02:00,0.0
174325,A_SUBMITTED,2011-10-04 09:50:41.940000+03:00,2011-10-04 09:50:41.940000+03:00,0.0
174325,A_PARTLYSUBMITTED,2011-10-04 09:50:42.636000+03:00,2011-10-04 09:50:42.636000+03:00,0.0
174325,A_PREACCEPTED,2011-10-04 09:51:28.549000+03:00,2011-10-04 09:51:28.549000+03:00,0.0
174325,W_Completeren aanvraag,2011-10-04 13:27:45.040000+03:00,2011-10-04 13:29:46.214000+03:00,2.019566666666667
174325,W_Completeren aanvraag,2011-10-04 15:19:56.649000+03:00,2011-10-04 15:20:10.503000+03:00,0.2309
174325,W_Completeren aanvraag,2011-10-04 18:15:28.863000+03:00,2011-10-04 18:15:35.751000+03:00,0.1148
174325,W_Completeren aanvraag,2011-10-04 18:19:56.152000+03:00,2011-10-04 18:20:06.156000+03:00,0.16673333333333332
174325,A_ACCEPTED,2011-10-04 18:43:35.348000+03:00,2011-10-04 18:43:35.348000+03:00,0.0
174325,A_FINALIZED,2011-10-04 18:52:10.163000+03:00,2011-10-04 18:52:10.163000+03:00,0.0
174325,O_SELECTED,2011-10-04 18:52:10.163000+03:00,2011-10-04 18:52:10.163000+03:00,0.0
174325,O_CREATED,2011-10-04 18:52:11.644000+03:00,2011-10-04 18:52:11.644000+03:00,0.0
174325,O_SENT,2011-10-04 18:52:11.670000+03:00,2011-10-04 18:52:11.670000+03:00,0.0
174325,W_Completeren aanvraag,2011-10-04 18:31:15.542000+03:00,2011-10-04 18:52:14.339000+03:00,20.97995
174325,W_Nabellen offertes,2011-10-06 16:16:04.849000+03:00,2011-10-06 16:21:40.462000+03:00,5.59355
174325,O_SENT_BACK,2011-10-10 15:37:42.203000+03:00,2011-10-10 15:37:42.203000+03:00,0.0
174325,W_Nabellen offertes,2011-10-10 15:37:32.386000+03:00,2011-10-10 15:37:43.824000+03:00,0.19063333333333335
174325,W_Valideren aanvraag,2011-10-10 15:46:51.679000+03:00,2011-10-10 16:15:42.189000+03:00,28.841833333333334
174325,W_Nabellen incomplete dossiers,2011-10-10 16:23:47.625000+03:00,2011-10-10 17:14:43.187000+03:00,50.92603333333333
174325,W_Nabellen incomplete dossiers,2011-10-10 17:14:48.160000+03:00,2011-10-10 17:16:48.079000+03:00,1.99865
174325,W_Nabellen incomplete dossiers,2011-10-10 17:29:33.326000+03:00,2011-10-10 17:33:38.634000+03:00,4.088466666666666
174325,W_Nabellen incomplete dossiers,2011-10-11 10:29:55.603000+03:00,2011-10-11 10:30:30.190000+03:00,0.57645
174325,W_Valideren aanvraag,2011-10-11 10:51:29.146000+03:00,2011-10-11 10:59:02.666000+03:00,7.558666666666666
174325,O_ACCEPTED,2011-10-11 11:13:32.915000+03:00,2011-10-11 11:13:32.915000+03:00,0.0
174325,A_APPROVED,2011-10-11 11:13:32.916000+03:00,2011-10-11 11:13:32.916000+03:00,0.0
174325,A_ACTIVATED,2011-10-11 11:13:32.916000+03:00,2011-10-11 11:13:32.916000+03:00,0.0
174325,A_REGISTERED,2011-10-11 11:13:32.916000+03:00,2011-10-11 11:13:32.916000+03:00,0.0
174325,W_Valideren aanvraag,2011-10-11 11:05:31.069000+03:00,2011-10-11 11:13:42.072000+03:00,8.183383333333333
174334,A_SUBMITTED,2011-10-04 10:31:17.619000+03:00,2011-10-04 10:31:17.619000+03:00,0.0
174334,A_PARTLYSUBMITTED,2011-10-04 10:31:19.782000+03:00,2011-10-04 10:31:19.782000+03:00,0.0
174334,A_PREACCEPTED,2011-10-04 10:32:09.799000+03:00,2011-10-04 10:32:09.799000+03:00,0.0
174334,W_Completeren aanvraag,2011-10-04 10:32:25.461000+03:00,2011-10-04 10:34:29.376000+03:00,2.0652500000000003
174334,A_ACCEPTED,2011-10-04 10:39:49.213000+03:00,2011-10-04 10:39:49.213000+03:00,0.0
174334,A_FINALIZED,2011-10-04 10:40:04.413000+03:00,2011-10-04 10:40:04.413000+03:00,0.0
174334,O_SELECTED,2011-10-04 10:40:04.413000+03:00,2011-10-04 10:40:04.413000+03:00,0.0
174334,O_CREATED,2011-10-04 10:40:05.942000+03:00,2011-10-04 10:40:05.942000+03:00,0.0
174334,O_SENT,2011-10-04 10:40:05.994000+03:00,2011-10-04 10:40:05.994000+03:00,0.0
174334,W_Completeren aanvraag,2011-10-04 10:37:45.305000+03:00,2011-10-04 10:40:08.750000+03:00,2.3907499999999997
174334,W_Nabellen offertes,2011-10-04 10:40:20.499000+03:00,2011-10-04 10:41:08.928000+03:00,0.80715
174334,W_Nabellen offertes,2011-10-10 11:58:41.218000+03:00,2011-10-10 12:01:47.352000+03:00,3.102233333333333
174334,O_SENT_BACK,2011-10-10 15:25:34.601000+03:00,2011-10-10 15:25:34.601000+03:00,0.0
174334,W_Nabellen offertes,2011-10-10 15:24:59.778000+03:00,2011-10-10 15:25:36.544000+03:00,0.6127666666666667
174334,W_Valideren aanvraag,2011-10-10 15:39:40.819000+03:00,2011-10-10 15:40:13.465000+03:00,0.5441
174334,O_ACCEPTED,2011-10-10 16:03:08.039000+03:00,2011-10-10 16:03:08.039000+03:00,0.0
174334,A_ACTIVATED,2011-10-10 16:03:08.040000+03:00,2011-10-10 16:03:08.040000+03:00,0.0
174334,A_APPROVED,2011-10-10 16:03:08.040000+03:00,2011-10-10 16:03:08.040000+03:00,0.0
174334,A_REGISTERED,2011-10-10 16:03:08.040000+03:00,2011-10-10 16:03:08.040000+03:00,0.0
174334,W_Valideren aanvraag,2011-10-10 15:45:56.485000+03:00,2011-10-10 16:03:14.647000+03:00,17.3027
174337,A_SUBMITTED,2011-10-04 11:04:38.573000+03:00,2011-10-04 11:04:38.573000+03:00,0.0
174337,A_PARTLYSUBMITTED,2011-10-04 11:04:40.143000+03:00,2011-10-04 11:04:40.143000+03:00,0.0
174337,A_PREACCEPTED,2011-10-04 11:07:59.967000+03:00,2011-10-04 11:07:59.967000+03:00,0.0
174337,W_Afhandelen leads,2011-10-04 11:05:51.717000+03:00,2011-10-04 11:08:01.403000+03:00,2.1614333333333335
174337,A_ACCEPTED,2011-10-04 11:09:44.281000+03:00,2011-10-04 11:09:44.281000+03:00,0.0
174337,O_SELECTED,2011-10-04 11:15:09.158000+03:00,2011-10-04 11:15:09.158000+03:00,0.0
174337,A_FINALIZED,2011-10-04 11:15:09.158000+03:00,2011-10-04 11:15:09.158000+03:00,0.0
174337,O_CREATED,2011-10-04 11:15:11.349000+03:00,2011-10-04 11:15:11.349000+03:00,0.0
174337,O_SENT,2011-10-04 11:15:11.467000+03:00,2011-10-04 11:15:11.467000+03:00,0.0
174337,W_Completeren aanvraag,2011-10-04 11:08:17.972000+03:00,2011-10-04 11:15:13.172000+03:00,6.92
174337,W_Nabellen offertes,2011-10-04 11:19:59.947000+03:00,2011-10-04 11:56:52.218000+03:00,36.871183333333335
174337,W_Nabellen offertes,2011-10-04 17:48:38.445000+03:00,2011-10-04 17:49:21.051000+03:00,0.7101000000000001
174337,W_Nabellen offertes,2011-10-05 09:03:01.006000+03:00,2011-10-05 09:04:09.285000+03:00,1.1379833333333333
174337,O_SENT_BACK,2011-10-05 10:23:23.632000+03:00,2011-10-05 10:23:23.632000+03:00,0.0
174337,W_Nabellen offertes,2011-10-05 09:54:20.046000+03:00,2011-10-05 10:23:25.082000+03:00,29.083933333333334
174337,W_Valideren aanvraag,2011-10-05 10:23:36.096000+03:00,2011-10-05 10:24:35.405000+03:00,0.9884833333333333
174337,W_Nabellen incomplete dossiers,2011-10-05 14:13:48.292000+03:00,2011-10-05 14:20:48.369000+03:00,7.001283333333333
174337,W_Nabellen incomplete dossiers,2011-10-06 10:17:35.577000+03:00,2011-10-06 10:17:44.352000+03:00,0.14625000000000002
174337,W_Nabellen incomplete dossiers,2011-10-06 10:23:53.609000+03:00,2011-10-06 10:24:01.961000+03:00,0.13920000000000002
174337,W_Nabellen incomplete dossiers,2011-10-06 13:57:08.291000+03:00,2011-10-06 13:57:44.800000+03:00,0.6084833333333334
174337,W_Valideren aanvraag,2011-10-06 14:36:45.169000+03:00,2011-10-06 14:39:22.664000+03:00,2.6249166666666666
174337,W_Valideren aanvraag,2011-10-06 14:55:42.780000+03:00,2011-10-06 15:02:40.347000+03:00,6.95945
174337,W_Nabellen incomplete dossiers,2011-10-06 16:30:03.854000+03:00,2011-10-06 16:44:38.160000+03:00,14.571766666666667
174337,W_Nabellen incomplete dossiers,2011-10-06 17:11:31.067000+03:00,2011-10-06 17:32:57.599000+03:00,21.4422
174337,O_CANCELLED,2011-10-06 17:36:34.141000+03:00,2011-10-06 17:36:34.141000+03:00,0.0
174337,O_SELECTED,2011-10-06 17:36:34.141000+03:00,2011-10-06 17:36:34.141000+03:00,0.0
174337,O_CREATED,2011-10-06 17:36:35.569000+03:00,2011-10-06 17:36:35.569000+03:00,0.0
174337,O_SENT,2011-10-06 17:36:35.630000+03:00,2011-10-06 17:36:35.630000+03:00,0.0
174337,W_Nabellen incomplete dossiers,2011-10-06 17:33:46.189000+03:00,2011-10-06 17:36:37.911000+03:00,2.8620333333333337
174337,W_Nabellen incomplete dossiers,2011-10-06 18:04:16.604000+03:00,2011-10-06 18:04:24.902000+03:00,0.1383
174337,W_Nabellen incomplete dossiers,2011-10-06 18:04:27.874000+03:00,2011-10-06 18:05:33.692000+03:00,1.0969666666666666
174337,O_SENT_BACK,2011-10-07 10:43:24.080000+03:00,2011-10-07 10:43:24.080000+03:00,0.0
174337,W_Nabellen incomplete dossiers,2011-10-07 10:40:50.984000+03:00,2011-10-07 10:43:25.716000+03:00,2.578866666666667
174337,W_Valideren aanvraag,2011-10-07 11:15:40.570000+03:00,2011-10-07 11:24:57.614000+03:00,9.284066666666666
174337,O_ACCEPTED,2011-10-07 15:24:37.815000+03:00,2011-10-07 15:24:37.815000+03:00,0.0
174337,A_ACTIVATED,2011-10-07 15:24:37.816000+03:00,2011-10-07 15:24:37.816000+03:00,0.0
174337,A_APPROVED,2011-10-07 15:24:37.816000+03:00,2011-10-07 15:24:37.816000+03:00,0.0
174337,A_REGISTERED,2011-10-07 15:24:37.816000+03:00,2011-10-07 15:24:37.816000+03:00,0.0
174337,W_Nabellen incomplete dossiers,2011-10-07 15:16:38.741000+03:00,2011-10-07 15:24:44.925000+03:00,8.103066666666667
174358,A_SUBMITTED,2011-10-04 12:34:32.396000+03:00,2011-10-04 12:34:32.396000+03:00,0.0
174358,A_PARTLYSUBMITTED,2011-10-04 12:34:32.862000+03:00,2011-10-04 12:34:32.862000+03:00,0.0
174358,A_PREACCEPTED,2011-10-04 12:35:45.672000+03:00,2011-10-04 12:35:45.672000+03:00,0.0
174358,W_Completeren aanvraag,2011-10-04 13:43:10.375000+03:00,2011-10-04 13:43:35.283000+03:00,0.41513333333333335
174358,A_ACCEPTED,2011-10-04 14:02:55.599000+03:00,2011-10-04 14:02:55.599000+03:00,0.0
174358,A_FINALIZED,2011-10-04 14:05:04.899000+03:00,2011-10-04 14:05:04.899000+03:00,0.0
174358,O_SELECTED,2011-10-04 14:05:04.899000+03:00,2011-10-04 14:05:04.899000+03:00,0.0
174358,O_CREATED,2011-10-04 14:05:05.787000+03:00,2011-10-04 14:05:05.787000+03:00,0.0
174358,O_SENT,2011-10-04 14:05:05.817000+03:00,2011-10-04 14:05:05.817000+03:00,0.0
174358,W_Completeren aanvraag,2011-10-04 13:45:11.595000+03:00,2011-10-04 14:05:07.432000+03:00,19.930616666666666
174358,W_Nabellen offertes,2011-10-07 12:37:11.107000+03:00,2011-10-07 12:39:09.685000+03:00,1.9763
174358,W_Nabellen offertes,2011-10-11 19:43:21.301000+03:00,2011-10-11 19:46:27.558000+03:00,3.1042833333333335
174358,W_Nabellen offertes,2011-10-18 13:50:38.802000+03:00,2011-10-18 13:52:04.769000+03:00,1.4327833333333333
174358,W_Nabellen offertes,2011-10-19 19:59:44.458000+03:00,2011-10-19 20:01:31.016000+03:00,1.7759666666666667
174358,O_SENT_BACK,2011-10-21 11:19:39.661000+03:00,2011-10-21 11:19:39.661000+03:00,0.0
174358,W_Nabellen offertes,2011-10-21 11:19:28.355000+03:00,2011-10-21 11:19:41.768000+03:00,0.22355
174358,O_CANCELLED,2011-10-27 10:54:08.080000+03:00,2011-10-27 10:54:08.080000+03:00,0.0
174358,O_SELECTED,2011-10-27 10:54:08.080000+03:00,2011-10-27 10:54:08.080000+03:00,0.0
174358,O_CREATED,2011-10-27 10:54:09.926000+03:00,2011-10-27 10:54:09.926000+03:00,0.0
174358,O_SENT,2011-10-27 10:54:09.959000+03:00,2011-10-27 10:54:09.959000+03:00,0.0
174358,W_Valideren aanvraag,2011-10-27 10:25:17.581000+03:00,2011-10-27 10:54:12.462000+03:00,28.914683333333336
174358,W_Nabellen incomplete dossiers,2011-10-27 10:54:19.662000+03:00,2011-10-27 10:56:37.367000+03:00,2.2950833333333334
174358,W_Nabellen incomplete dossiers,2011-10-27 11:14:16.640000+03:00,2011-10-27 11:16:33.712000+03:00,2.2845333333333335
174358,W_Nabellen incomplete dossiers,2011-10-27 21:41:35.977000+03:00,2011-10-27 21:43:41.419000+03:00,2.0907
174358,W_Nabellen incomplete dossiers,2011-10-27 21:48:55.933000+03:00,2011-10-27 21:49:27.491000+03:00,0.5259666666666667
174358,W_Nabellen incomplete dossiers,2011-10-28 10:18:54.456000+03:00,2011-10-28 10:26:32.027000+03:00,7.6261833333333335
174358,W_Nabellen incomplete dossiers,2011-10-28 18:19:54.085000+03:00,2011-10-28 18:26:05.905000+03:00,6.197
174358,W_Nabellen incomplete dossiers,2011-11-01 11:39:33.832000+02:00,2011-11-01 12:31:49.399000+02:00,52.25945
174358,W_Nabellen incomplete dossiers,2011-11-01 12:55:55.441000+02:00,2011-11-01 12:56:50.547000+02:00,0.9184333333333333
174358,W_Nabellen incomplete dossiers,2011-11-01 18:08:07.806000+02:00,2011-11-01 18:10:47.207000+02:00,2.6566833333333335
174358,W_Nabellen incomplete dossiers,2011-11-01 18:23:21.926000+02:00,2011-11-01 18:26:56.286000+02:00,3.572666666666667
174358,W_Nabellen incomplete dossiers,2011-11-03 09:50:29.420000+02:00,2011-11-03 09:50:47.490000+02:00,0.3011666666666667
174358,W_Nabellen incomplete dossiers,2011-11-04 16:11:37.697000+02:00,2011-11-04 16:12:56.673000+02:00,1.3162666666666667
174358,W_Nabellen incomplete dossiers,2011-11-04 16:25:12.650000+02:00,2011-11-04 16:30:49.160000+02:00,5.6085
174358,W_Nabellen incomplete dossiers,2011-11-05 12:25:26.272000+02:00,2011-11-05 12:31:38.568000+02:00,6.204933333333333
174358,O_SENT_BACK,2011-11-07 11:16:17.516000+02:00,2011-11-07 11:16:17.516000+02:00,0.0
174358,W_Nabellen incomplete dossiers,2011-11-07 11:15:44.535000+02:00,2011-11-07 11:16:19.249000+02:00,0.5785666666666667
174358,A_DECLINED,2011-11-07 12:34:20.520000+02:00,2011-11-07 12:34:20.520000+02:00,0.0
174358,O_DECLINED,2011-11-07 12:34:20.520000+02:00,2011-11-07 12:34:20.520000+02:00,0.0
174358,W_Valideren aanvraag,2011-11-07 12:18:39.154000+02:00,2011-11-07 12:34:25.355000+02:00,15.770016666666667
174361,A_SUBMITTED,2011-10-04 12:46:10.433000+03:00,2011-10-04 12:46:10.433000+03:00,0.0
174361,A_PARTLYSUBMITTED,2011-10-04 12:46:11.038000+03:00,2011-10-04 12:46:11.038000+03:00,0.0
174361,W_Afhandelen leads,2011-10-04 12:54:55.157000+03:00,2011-10-04 12:55:33.558000+03:00,0.6400166666666667
174361,A_PREACCEPTED,2011-10-04 13:00:12.884000+03:00,2011-10-04 13:00:12.884000+03:00,0.0
174361,W_Afhandelen leads,2011-10-04 12:57:21.758000+03:00,2011-10-04 13:00:14.321000+03:00,2.8760499999999998
174361,W_Completeren aanvraag,2011-10-04 13:00:22.952000+03:00,2011-10-04 13:02:31.702000+03:00,2.1458333333333335
174361,W_Completeren aanvraag,2011-10-04 18:10:31.265000+03:00,2011-10-04 18:12:41.316000+03:00,2.1675166666666663
174361,W_Completeren aanvraag,2011-10-04 19:29:28.376000+03:00,2011-10-04 19:36:23.144000+03:00,6.9128
174361,W_Completeren aanvraag,2011-10-04 20:25:40.180000+03:00,2011-10-04 20:26:00.097000+03:00,0.33195
174361,W_Completeren aanvraag,2011-10-04 21:06:42.788000+03:00,2011-10-04 21:09:49.487000+03:00,3.11165
174361,W_Completeren aanvraag,2011-10-04 21:11:28.044000+03:00,2011-10-04 21:22:07.721000+03:00,10.661283333333333
174361,A_CANCELLED,2011-10-04 21:36:56.168000+03:00,2011-10-04 21:36:56.168000+03:00,0.0
174361,W_Completeren aanvraag,2011-10-04 21:24:32.658000+03:00,2011-10-04 21:36:57.819000+03:00,12.41935
174367,A_SUBMITTED,2011-10-04 12:53:46.151000+03:00,2011-10-04 12:53:46.151000+03:00,0.0
174367,A_PARTLYSUBMITTED,2011-10-04 12:53:46.500000+03:00,2011-10-04 12:53:46.500000+03:00,0.0
174367,A_PREACCEPTED,2011-10-04 12:54:41.484000+03:00,2011-10-04 12:54:41.484000+03:00,0.0
174367,A_ACCEPTED,2011-10-04 13:23:09+03:00,2011-10-04 13:23:09+03:00,0.0
174367,O_SELECTED,2011-10-04 13:26:48.081000+03:00,2011-10-04 13:26:48.081000+03:00,0.0
174367,A_FINALIZED,2011-10-04 13:26:48.081000+03:00,2011-10-04 13:26:48.081000+03:00,0.0
174367,O_CREATED,2011-10-04 13:26:49.384000+03:00,2011-10-04 13:26:49.384000+03:00,0.0
174367,O_SENT,2011-10-04 13:26:49.451000+03:00,2011-10-04 13:26:49.451000+03:00,0.0
174367,W_Completeren aanvraag,2011-10-04 13:15:11.185000+03:00,2011-10-04 13:26:51.088000+03:00,11.66505
174367,W_Nabellen offertes,2011-10-11 19:49:50.188000+03:00,2011-10-11 19:51:24.057000+03:00,1.5644833333333332
174367,O_SELECTED,2011-10-13 13:32:26.833000+03:00,2011-10-13 13:32:26.833000+03:00,0.0
174367,O_CANCELLED,2011-10-13 13:32:26.833000+03:00,2011-10-13 13:32:26.833000+03:00,0.0
174367,O_CREATED,2011-10-13 13:32:28.419000+03:00,2011-10-13 13:32:28.419000+03:00,0.0
174367,O_SENT,2011-10-13 13:32:28.447000+03:00,2011-10-13 13:32:28.447000+03:00,0.0
174367,W_Nabellen offertes,2011-10-13 13:30:15.503000+03:00,2011-10-13 13:32:30.496000+03:00,2.2498833333333335
174367,W_Nabellen offertes,2011-10-13 13:32:45.536000+03:00,2011-10-13 13:34:55.023000+03:00,2.1581166666666665
174367,A_CANCELLED,2011-10-20 21:03:51.463000+03:00,2011-10-20 21:03:51.463000+03:00,0.0
174367,O_CANCELLED,2011-10-20 21:03:51.463000+03:00,2011-10-20 21:03:51.463000+03:00,0.0
174367,W_Nabellen offertes,2011-10-20 21:02:00.982000+03:00,2011-10-20 21:03:53.657000+03:00,1.8779166666666667
174379,A_SUBMITTED,2011-10-04 14:09:13.263000+03:00,2011-10-04 14:09:13.263000+03:00,0.0
174379,A_PARTLYSUBMITTED,2011-10-04 14:09:13.820000+03:00,2011-10-04 14:09:13.820000+03:00,0.0
174379,A_PREACCEPTED,2011-10-04 14:09:53.749000+03:00,2011-10-04 14:09:53.749000+03:00,0.0
174379,W_Completeren aanvraag,2011-10-04 15:47:10.779000+03:00,2011-10-04 15:47:17.608000+03:00,0.11381666666666666
174379,W_Completeren aanvraag,2011-10-04 15:53:33.460000+03:00,2011-10-04 15:53:51.059000+03:00,0.29331666666666667
174379,A_ACCEPTED,2011-10-04 16:08:46.361000+03:00,2011-10-04 16:08:46.361000+03:00,0.0
